tahun,bulan,provinsi,pendapatan_daerah,PAD,TKDD,belanja_daerah,belanja_modal
2021,8,Sulawesi Tengah,4695680785591.0,1494246273498.0,3149096842573.0,4339507807931.0,500901619442.0
2021,8,Sulawesi Tenggara,4529251153805.0,1373793724629.0,3119960554389.0,4495870207049.0,1246770023310.0
2021,8,Sulawesi Utara,3958016296497.0,1310528740581.0,2626382357008.0,4352913924432.0,1031253909110.0
2021,8,Sumatera Barat,6706053462904.0,2551899163309.0,4072492324339.0,6468906658345.0,666352120893.0
2021,8,Sumatera Selatan,9611291244667.0,3865463033085.0,5712683072712.0,10060730260978.0,1836834114021.0
2021,8,Sumatera Utara,14034036626479.0,6402714086506.6,7518180471987.0,13225393166670.0,1141203699701.9
2021,9,Aceh,13948388273436.0,2505887909031.1,11431169265498.0,13683582127432.0,2199333370928.9
2021,9,Bali,5923153297394.8,3117070012473.8,2801186284925.0,6270667217646.3,839010470016.8
2021,9,Bangka Belitung,2708948673049.0,895763128992.0,1750322876331.0,2465813370118.0,428654245651.0
2021,9,Banten,11623305653595.0,7010370228686.8,4607412424908.0,11660630540289.0,1297233609175.6
2021,9,Bengkulu,3051751862803.0,984420164400.0,2066215698403.0,2880225046730.0,324342084410.0
2021,9,DI Yogyakarta,5703100309342.2,1900923074881.5,3794050615221.0,5530173461667.2,654839728747.39
2021,9,DKI Jakarta,65567009199000.0,41606307405630.0,22673794344052.0,61619040160565.0,6865827016519.0
2021,9,Gorontalo,1972986602791.5,510804052686.52,1458904411530.0,1866246072482.9,176342548971.48
2021,9,Jambi,4725724403283.0,1843431186553.0,2879979691030.0,4388299688277.0,449690683606.0
2021,9,Jawa Barat,36991873224931.0,20333679966126.0,16577293915554.0,37470910437064.0,2045428563538.0
2021,9,Jawa Tengah,26633000085963.0,14695474898162.0,11871796336054.0,25843800193834.0,1447620411245.0
2021,9,Jawa Timur,34280709120324.0,18935885925146.0,15186749240653.0,33852938529602.0,1969920805388.0
2021,9,Kalimantan Barat,6431288413199.0,2507322119836.0,3878077918657.0,6303146996600.0,927107860128.0
2021,9,Kalimantan Selatan,6623086492762.3,3564914942945.3,2972176267366.0,6434676072254.6,956156711886.92
2021,9,Kalimantan Tengah,5199634633666.7,1851575071028.7,3309173775771.0,4584753691272.4,872467667935.12
2021,9,Kalimantan Timur,10220142967274.0,6111918272284.4,4094319639990.0,10723529422431.0,1514465189714.9
2021,9,Kalimantan Utara,2609501844014.0,677803723305.0,1890949863341.0,2372645890286.0,390900388868.0
2021,9,Kepulauan Riau,3809875862443.0,1375770280701.0,2406531963533.0,3703816067350.0,338332248969.0
2021,9,Lampung,7469469346029.0,3249669847265.0,4201782231009.0,7097651401591.1,849692114832.21
2021,9,Maluku,3045825245458.0,545752866622.0,2498865066285.0,3008048650665.0,591452177031.0
2021,9,Maluku Utara,2876947984752.0,552347164463.0,2324406934903.0,2992461495869.0,821980932716.0
2021,9,NTB,5326932790704.0,1888456286096.0,3414313104250.0,5545143797895.0,771280939990.0
2021,9,NTT,5312446872608.5,1238032648888.5,4000655446445.0,5508767906132.7,903257622800.0
2021,9,Papua,13885923486851.0,2139689476134.0,11735255394924.0,14859606462836.0,1116373579616.0
2021,9,Papua Barat,7327020310449.0,483953895413.0,6841402535036.0,8040529963116.0,2435058124558.0
2021,9,Riau,9383001507905.0,4050468561143.0,5324745236758.0,8931704166450.0,1018455078253.0
2021,9,Sulawesi Barat,2024671075786.4,407996514740.59,1609482634440.0,1986339100172.2,402867597767.42
2021,9,Sulawesi Selatan,10009403475558.0,4469113381188.0,5423910799398.0,10167278357983.0,1459719789009.0
2021,9,Sulawesi Tengah,4695680785591.0,1494246273498.0,3149096842573.0,4339507807931.0,500901619442.0
2021,9,Sulawesi Tenggara,4529251153805.0,1373793724629.0,3119960554389.0,4495870207049.0,1246770023310.0
2021,9,Sulawesi Utara,3958016296497.0,1310528740581.0,2626382357008.0,4352913924432.0,1031253909110.0
2021,9,Sumatera Barat,6706053462904.0,2551899163309.0,4072492324339.0,6468906658345.0,666352120893.0
2021,9,Sumatera Selatan,9611291244667.0,3865463033085.0,5712683072712.0,10060730260978.0,1836834114021.0
2021,9,Sumatera Utara,14034036626479.0,6402714086506.6,7518180471987.0,13225393166670.0,1141203699701.9
2021,10,Aceh,13948388273436.0,2505887909031.1,11431169265498.0,13683582127432.0,2199333370928.9
2021,10,Bali,5923153297394.8,3117070012473.8,2801186284925.0,6270667217646.3,839010470016.8
2021,10,Bangka Belitung,2708948673049.0,895763128992.0,1750322876331.0,2465813370118.0,428654245651.0
2021,10,Banten,11623305653595.0,7010370228686.8,4607412424908.0,11660630540289.0,1297233609175.6
2021,10,Bengkulu,3051751862803.0,984420164400.0,2066215698403.0,2880225046730.0,324342084410.0
2021,10,DI Yogyakarta,5703100309342.2,1900923074881.5,3794050615221.0,5530173461667.2,654839728747.39
2021,10,DKI Jakarta,65567009199000.0,41606307405630.0,22673794344052.0,61619040160565.0,6865827016519.0
2021,10,Gorontalo,1972986602791.5,510804052686.52,1458904411530.0,1866246072482.9,176342548971.48
2021,10,Jambi,4725724403283.0,1843431186553.0,2879979691030.0,4388299688277.0,449690683606.0
2021,10,Jawa Barat,36991873224931.0,20333679966126.0,16577293915554.0,37470910437064.0,2045428563538.0
2021,10,Jawa Tengah,26633000085963.0,14695474898162.0,11871796336054.0,25843800193834.0,1447620411245.0
2021,10,Jawa Timur,34280709120324.0,18935885925146.0,15186749240653.0,33852938529602.0,1969920805388.0
2021,10,Kalimantan Barat,6431288413199.0,2507322119836.0,3878077918657.0,6303146996600.0,927107860128.0
2021,10,Kalimantan Selatan,6623086492762.3,3564914942945.3,2972176267366.0,6434676072254.6,956156711886.92
2021,10,Kalimantan Tengah,5199634633666.7,1851575071028.7,3309173775771.0,4584753691272.4,872467667935.12
2021,10,Kalimantan Timur,10220142967274.0,6111918272284.4,4094319639990.0,10723529422431.0,1514465189714.9
2021,10,Kalimantan Utara,2609501844014.0,677803723305.0,1890949863341.0,2372645890286.0,390900388868.0
2021,10,Kepulauan Riau,3809875862443.0,1375770280701.0,2406531963533.0,3703816067350.0,338332248969.0
2021,10,Lampung,7469469346029.0,3249669847265.0,4201782231009.0,7097651401591.1,849692114832.21
2021,10,Maluku,3045825245458.0,545752866622.0,2498865066285.0,3008048650665.0,591452177031.0
2021,10,Maluku Utara,2876947984752.0,552347164463.0,2324406934903.0,2992461495869.0,821980932716.0
2021,10,NTB,5326932790704.0,1888456286096.0,3414313104250.0,5545143797895.0,771280939990.0
2021,10,NTT,5312446872608.5,1238032648888.5,4000655446445.0,5508767906132.7,903257622800.0
2021,10,Papua,13885923486851.0,2139689476134.0,11735255394924.0,14859606462836.0,1116373579616.0
2021,10,Papua Barat,7327020310449.0,483953895413.0,6841402535036.0,8040529963116.0,2435058124558.0
2021,10,Riau,9383001507905.0,4050468561143.0,5324745236758.0,8931704166450.0,1018455078253.0
2021,10,Sulawesi Barat,2024671075786.4,407996514740.59,1609482634440.0,1986339100172.2,402867597767.42
2021,10,Sulawesi Selatan,10009403475558.0,4469113381188.0,5423910799398.0,10167278357983.0,1459719789009.0
2021,10,Sulawesi Tengah,4695680785591.0,1494246273498.0,3149096842573.0,4339507807931.0,500901619442.0
2021,10,Sulawesi Tenggara,4529251153805.0,1373793724629.0,3119960554389.0,4495870207049.0,1246770023310.0
2021,10,Sulawesi Utara,3958016296497.0,1310528740581.0,2626382357008.0,4352913924432.0,1031253909110.0
2021,10,Sumatera Barat,6706053462904.0,2551899163309.0,4072492324339.0,6468906658345.0,666352120893.0
2021,10,Sumatera Selatan,9611291244667.0,3865463033085.0,5712683072712.0,10060730260978.0,1836834114021.0
2021,10,Sumatera Utara,14034036626479.0,6402714086506.6,7518180471987.0,13225393166670.0,1141203699701.9
2021,11,Aceh,13948388273436.0,2505887909031.1,11431169265498.0,13683582127432.0,2199333370928.9
2021,11,Bali,5923153297394.8,3117070012473.8,2801186284925.0,6270667217646.3,839010470016.8
2021,11,Bangka Belitung,2708948673049.0,895763128992.0,1750322876331.0,2465813370118.0,428654245651.0
2021,11,Banten,11623305653595.0,7010370228686.8,4607412424908.0,11660630540289.0,1297233609175.6
2021,11,Bengkulu,3051751862803.0,984420164400.0,2066215698403.0,2880225046730.0,324342084410.0
2021,11,DI Yogyakarta,5703100309342.2,1900923074881.5,3794050615221.0,5530173461667.2,654839728747.39
2021,11,DKI Jakarta,65567009199000.0,41606307405630.0,22673794344052.0,61619040160565.0,6865827016519.0
2021,11,Gorontalo,1972986602791.5,510804052686.52,1458904411530.0,1866246072482.9,176342548971.48
2021,11,Jambi,4725724403283.0,1843431186553.0,2879979691030.0,4388299688277.0,449690683606.0
2021,11,Jawa Barat,36991873224931.0,20333679966126.0,16577293915554.0,37470910437064.0,2045428563538.0
2021,11,Jawa Tengah,26633000085963.0,14695474898162.0,11871796336054.0,25843800193834.0,1447620411245.0
2021,11,Jawa Timur,34280709120324.0,18935885925146.0,15186749240653.0,33852938529602.0,1969920805388.0
2021,11,Kalimantan Barat,6431288413199.0,2507322119836.0,3878077918657.0,6303146996600.0,927107860128.0
2021,11,Kalimantan Selatan,6623086492762.3,3564914942945.3,2972176267366.0,6434676072254.6,956156711886.92
2021,11,Kalimantan Tengah,5199634633666.7,1851575071028.7,3309173775771.0,4584753691272.4,872467667935.12
2021,11,Kalimantan Timur,10220142967274.0,6111918272284.4,4094319639990.0,10723529422431.0,1514465189714.9
2021,11,Kalimantan Utara,2609501844014.0,677803723305.0,1890949863341.0,2372645890286.0,390900388868.0
2021,11,Kepulauan Riau,3809875862443.0,1375770280701.0,2406531963533.0,3703816067350.0,338332248969.0
2021,11,Lampung,7469469346029.0,3249669847265.0,4201782231009.0,7097651401591.1,849692114832.21
2021,11,Maluku,3045825245458.0,545752866622.0,2498865066285.0,3008048650665.0,591452177031.0
2021,11,Maluku Utara,2876947984752.0,552347164463.0,2324406934903.0,2992461495869.0,821980932716.0
2021,11,NTB,5326932790704.0,1888456286096.0,3414313104250.0,5545143797895.0,771280939990.0
2021,11,NTT,5312446872608.5,1238032648888.5,4000655446445.0,5508767906132.7,903257622800.0
2021,11,Papua,13885923486851.0,2139689476134.0,11735255394924.0,14859606462836.0,1116373579616.0
2021,11,Papua Barat,7327020310449.0,483953895413.0,6841402535036.0,8040529963116.0,2435058124558.0
2021,11,Riau,9383001507905.0,4050468561143.0,5324745236758.0,8931704166450.0,1018455078253.0
2021,11,Sulawesi Barat,2024671075786.4,407996514740.59,1609482634440.0,1986339100172.2,402867597767.42
2021,11,Sulawesi Selatan,10009403475558.0,4469113381188.0,5423910799398.0,10167278357983.0,1459719789009.0
2021,11,Sulawesi Tengah,4695680785591.0,1494246273498.0,3149096842573.0,4339507807931.0,500901619442.0
2021,11,Sulawesi Tenggara,4529251153805.0,1373793724629.0,3119960554389.0,4495870207049.0,1246770023310.0
2021,11,Sulawesi Utara,3958016296497.0,1310528740581.0,2626382357008.0,4352913924432.0,1031253909110.0
2021,11,Sumatera Barat,6706053462904.0,2551899163309.0,4072492324339.0,6468906658345.0,666352120893.0
2021,11,Sumatera Selatan,9611291244667.0,3865463033085.0,5712683072712.0,10060730260978.0,1836834114021.0
2021,11,Sumatera Utara,14034036626479.0,6402714086506.6,7518180471987.0,13225393166670.0,1141203699701.9
2021,12,Aceh,13948388273436.0,2505887909031.1,11431169265498.0,13683582127432.0,2199333370928.9
2021,12,Bali,5923153297394.8,3117070012473.8,2801186284925.0,6270667217646.3,839010470016.8
2021,12,Bangka Belitung,2708948673049.0,895763128992.0,1750322876331.0,2465813370118.0,428654245651.0
2021,12,Banten,11623305653595.0,7010370228686.8,4607412424908.0,11660630540289.0,1297233609175.6
2021,12,Bengkulu,3051751862803.0,984420164400.0,2066215698403.0,2880225046730.0,324342084410.0
2021,12,DI Yogyakarta,5703100309342.2,1900923074881.5,3794050615221.0,5530173461667.2,654839728747.39
2021,12,DKI Jakarta,65567009199000.0,41606307405630.0,22673794344052.0,61619040160565.0,6865827016519.0
2021,12,Gorontalo,1972986602791.5,510804052686.52,1458904411530.0,1866246072482.9,176342548971.48
2021,12,Jambi,4725724403283.0,1843431186553.0,2879979691030.0,4388299688277.0,449690683606.0
2021,12,Jawa Barat,36991873224931.0,20333679966126.0,16577293915554.0,37470910437064.0,2045428563538.0
2021,12,Jawa Tengah,26633000085963.0,14695474898162.0,11871796336054.0,25843800193834.0,1447620411245.0
2021,12,Jawa Timur,34280709120324.0,18935885925146.0,15186749240653.0,33852938529602.0,1969920805388.0
2021,12,Kalimantan Barat,6431288413199.0,2507322119836.0,3878077918657.0,6303146996600.0,927107860128.0
2021,12,Kalimantan Selatan,6623086492762.3,3564914942945.3,2972176267366.0,6434676072254.6,956156711886.92
2021,12,Kalimantan Tengah,5199634633666.7,1851575071028.7,3309173775771.0,4584753691272.4,872467667935.12
2021,12,Kalimantan Timur,10220142967274.0,6111918272284.4,4094319639990.0,10723529422431.0,1514465189714.9
2021,12,Kalimantan Utara,2609501844014.0,677803723305.0,1890949863341.0,2372645890286.0,390900388868.0
2021,12,Kepulauan Riau,3809875862443.0,1375770280701.0,2406531963533.0,3703816067350.0,338332248969.0
2021,12,Lampung,7469469346029.0,3249669847265.0,4201782231009.0,7097651401591.1,849692114832.21
2021,12,Maluku,3045825245458.0,545752866622.0,2498865066285.0,3008048650665.0,591452177031.0
2021,12,Maluku Utara,2876947984752.0,552347164463.0,2324406934903.0,2992461495869.0,821980932716.0
2021,12,NTB,5326932790704.0,1888456286096.0,3414313104250.0,5545143797895.0,771280939990.0
2021,12,NTT,5312446872608.5,1238032648888.5,4000655446445.0,5508767906132.7,903257622800.0
2021,12,Papua,13885923486851.0,2139689476134.0,11735255394924.0,14859606462836.0,1116373579616.0
2021,12,Papua Barat,7327020310449.0,483953895413.0,6841402535036.0,8040529963116.0,2435058124558.0
2021,12,Riau,9383001507905.0,4050468561143.0,5324745236758.0,8931704166450.0,1018455078253.0
2021,12,Sulawesi Barat,2024671075786.4,407996514740.59,1609482634440.0,1986339100172.2,402867597767.42
2021,12,Sulawesi Selatan,10009403475558.0,4469113381188.0,5423910799398.0,10167278357983.0,1459719789009.0
2021,12,Sulawesi Tengah,4695680785591.0,1494246273498.0,3149096842573.0,4339507807931.0,500901619442.0
2021,12,Sulawesi Tenggara,4529251153805.0,1373793724629.0,3119960554389.0,4495870207049.0,1246770023310.0
2021,12,Sulawesi Utara,3958016296497.0,1310528740581.0,2626382357008.0,4352913924432.0,1031253909110.0
2021,12,Sumatera Barat,6706053462904.0,2551899163309.0,4072492324339.0,6468906658345.0,666352120893.0
2021,12,Sumatera Selatan,9611291244667.0,3865463033085.0,5712683072712.0,10060730260978.0,1836834114021.0
2021,12,Sumatera Utara,14034036626479.0,6402714086506.6,7518180471987.0,13225393166670.0,1141203699701.9
2022,1,Aceh,13713584703596.0,2917145003052.0,10775168990686.0,15773078722046.0,2868705757385.0
2022,1,Bali,5885778601466.3,3863191406848.2,2017662417846.0,6749443182109.6,1452064568386.9
2022,1,Bangka Belitung,2881466811892.1,1090477839965.1,1790988971927.0,2416296710155.3,354008245838.87
2022,1,Banten,11205654716542.0,8203139526542.0,2996963150000.0,11278684481863.0,1660220698204.1
2022,1,Bengkulu,2953744560516.2,1088415649978.2,1864171870538.0,3016495454738.9,417023457013.72
2022,1,DI Yogyakarta,5531194851402.3,2263431316669.6,3256850196484.0,5449935625661.6,704882049066.74
2022,1,DKI Jakarta,67290479172308.0,45608404729501.0,18860858779549.0,64865121220296.0,8808194842704.0
2022,1,Gorontalo,1848593656987.8,510337164773.83,1334494317475.0,1947925731695.2,318331031107.98
2022,1,Jambi,4705588357947.4,2163585918787.4,2527282623260.0,4755416354857.9,906797776480.8
2022,1,Jawa Barat,33232271411803.0,23249622253957.0,9860664924368.0,32644213921729.0,2381568888911.0
2022,1,Jawa Tengah,24167935634127.0,16264618853852.0,7810882578787.0,23950240497405.0,1713641630081.0
2022,1,Jawa Timur,31904776417444.0,21256651207716.0,10563739586218.0,31502993060591.0,2505994499065.6
2022,1,Kalimantan Barat,6103471493098.2,3217812121331.2,2826541835787.0,5726863899071.0,1003966698357.8
2022,1,Kalimantan Selatan,8155596924194.3,4558042727438.3,3526413444092.0,7341779488457.9,1070308780572.5
2022,1,Kalimantan Tengah,5466828340418.1,2523597744203.6,2924625230475.0,5147570980714.3,1091793384959.0
2022,1,Kalimantan Timur,16804693779013.0,8997262540257.7,7790284158755.0,12393745833368.0,1980010052267.6
2022,1,Kalimantan Utara,2731491817451.5,815664188996.5,1908970208199.0,2553577991131.0,496619274367.07
2022,1,Kepulauan Riau,3918136426614.0,1675729889079.9,2241141497534.0,3842586411976.2,552161762368.05
2022,1,Lampung,6836946972193.7,3678302294580.7,3100575550394.0,6786374070612.9,1025325883958.3
2022,1,Maluku,2915515472447.9,637948959230.93,2273932596444.0,3053175364420.4,561815853461.0
2022,1,Maluku Utara,3088705718662.5,779231797125.54,2309310841537.0,3200974790169.7,850388781669.33
2022,1,NTB,5302613771985.8,2292065852874.8,2976614420050.0,5873545697437.6,1313667766855.0
2022,1,NTT,4426473562255.2,1363737981851.2,3053836755861.0,4816652654356.8,1216802446597.3
2022,1,Papua,11040109011239.0,2226754654927.4,8808887290115.0,11454657535166.0,2029533805428.7
2022,1,Papua Barat,7764412862005.8,620304274755.79,7138640580141.0,7536640015209.4,2198753599029.1
2022,1,Riau,8818669764115.2,4696769079910.2,4113106484205.0,9102467422821.4,1508534414100.6
2022,1,Sulawesi Barat,1894618795334.4,457411610500.39,1434593300534.0,2089718217226.3,547546846841.0
2022,1,Sulawesi Selatan,8992799689251.2,4865959663141.1,4096755656038.0,8958791076580.4,1100866806729.3
2022,1,Sulawesi Tengah,4895740491702.5,1559706290296.4,3319202639678.0,4825333666427.4,617282123075.52
2022,1,Sulawesi Tenggara,4497953162940.1,1419667152161.1,2979353296423.0,4862530576022.0,1599982654743.0
2022,1,Sulawesi Utara,3726578804936.2,1464716968806.2,2198585567740.0,3858758102783.8,818966382272.71
2022,1,Sumatera Barat,6130023203347.6,2851966014892.6,3164494555418.0,6304434742047.8,941069948131.89
2022,1,Sumatera Selatan,10036955961133.0,4930954855677.7,5090093999526.0,9663575726750.7,1536370414095.3
2022,1,Sumatera Utara,12594412688862.0,7258018251932.5,5250014270033.0,12509062821349.0,1776116503367.0
2022,2,Aceh,13713584703596.0,2917145003052.0,10775168990686.0,15773078722046.0,2868705757385.0
2022,2,Bali,5885778601466.3,3863191406848.2,2017662417846.0,6749443182109.6,1452064568386.9
2022,2,Bangka Belitung,2881466811892.1,1090477839965.1,1790988971927.0,2416296710155.3,354008245838.87
2022,2,Banten,11205654716542.0,8203139526542.0,2996963150000.0,11278684481863.0,1660220698204.1
2022,2,Bengkulu,2953744560516.2,1088415649978.2,1864171870538.0,3016495454738.9,417023457013.72
2022,2,DKI Jakarta,67290479172308.0,45608404729501.0,18860858779549.0,64865121220296.0,8808194842704.0
2022,2,Gorontalo,1848593656987.8,510337164773.83,1334494317475.0,1947925731695.2,318331031107.98
2022,2,Jambi,4705588357947.4,2163585918787.4,2527282623260.0,4755416354857.9,906797776480.8
2022,2,Jawa Barat,33232271411803.0,23249622253957.0,9860664924368.0,32644213921729.0,2381568888911.0
2022,2,Jawa Tengah,24167935634127.0,16264618853852.0,7810882578787.0,23950240497405.0,1713641630081.0
