Provinsi,kode_prov,Tahun,Bulan,nama_bulan,urutan,Jenis_Pendapatan,Anggaran,Realisasi,Persentase,Tanggal,Persentase_YTD
DI Yogyakarta,12,2024,11,November,12,Pendapatan Transfer Antar Daerah,1250105826382.0,95139603526.0,85.11,2024-11-01,85.11
DI Yogyakarta,12,2024,12,Desember,12,Pendapatan Transfer Antar Daerah,1250105826382.0,236098783609.80005,103.99,2024-12-01,103.99
DI Yogyakarta,12,2025,1,Januari,12,Pendapatan Transfer Antar Daerah,670619709425.0,0.0,0.0,2025-01-01,0.0
DI Yogyakarta,12,2025,2,Februari,12,Pendapatan Transfer Antar Daerah,670619709425.0,0.0,0.0,2025-02-01,0.0
DI Yogyakarta,12,2025,3,Maret,12,Pendapatan Transfer Antar Daerah,670619709425.0,15806650748.0,2.36,2025-03-01,2.36
DI Yogyakarta,12,2025,4,April,12,Pendapatan Transfer Antar Daerah,670619709425.0,55810598304.0,10.68,2025-04-01,10.68
DI Yogyakarta,12,2025,5,Mei,12,Pendapatan Transfer Antar Daerah,670619709425.0,51707503534.0,18.39,2025-05-01,18.39
DI Yogyakarta,12,2025,6,Juni,12,Pendapatan Transfer Antar Daerah,670619709425.0,30460190801.0,22.93,2025-06-01,22.93
DI Yogyakarta,12,2025,7,Juli,12,Pendapatan Transfer Antar Daerah,670619709425.0,181866057651.0,50.05,2025-07-01,50.05
DI Yogyakarta,12,2025,8,Agustus,12,Pendapatan Transfer Antar Daerah,670619709425.0,45218621598.0,56.79,2025-08-01,56.79
DI Yogyakarta,12,2025,9,September,12,Pendapatan Transfer Antar Daerah,670619709425.0,0.0,56.79,2025-09-01,56.79
DI Yogyakarta,12,2025,10,Oktober,12,Pendapatan Transfer Antar Daerah,670619709425.0,114245730178.0,73.83,2025-10-01,73.83
DI Yogyakarta,12,2025,11,November,12,Pendapatan Transfer Antar Daerah,670619709425.0,30426527583.0,78.37,2025-11-01,78.37
DI Yogyakarta,12,2025,12,Desember,12,Pendapatan Transfer Antar Daerah,670619709425.0,38325642464.0,84.08,2025-12-01,84.08
DI Yogyakarta,12,2023,1,Januari,8,Pendapatan Transfer Pemerintah Pusat,10043868941159.0,899630863257.0,8.96,2023-01-01,8.96
DI Yogyakarta,12,2023,2,Februari,8,Pendapatan Transfer Pemerintah Pusat,10043868941159.0,520484983521.0,14.14,2023-02-01,14.14
DI Yogyakarta,12,2023,3,Maret,8,Pendapatan Transfer Pemerintah Pusat,10043868941159.0,1048462143212.0,24.58,2023-03-01,24.58
DI Yogyakarta,12,2023,4,April,8,Pendapatan Transfer Pemerintah Pusat,10043868941159.0,793093926132.0,32.47,2023-04-01,32.47
DI Yogyakarta,12,2023,5,Mei,8,Pendapatan Transfer Pemerintah Pusat,10043868941159.0,0.0,32.47,2023-05-01,32.47
DI Yogyakarta,12,2023,6,Juni,8,Pendapatan Transfer Pemerintah Pusat,10043868941159.0,266249782785.0,35.13,2023-06-01,35.13
DI Yogyakarta,12,2023,7,Juli,8,Pendapatan Transfer Pemerintah Pusat,10043868941159.0,1413237355118.0,49.2,2023-07-01,49.2
DI Yogyakarta,12,2023,8,Agustus,8,Pendapatan Transfer Pemerintah Pusat,10043868941159.0,632173995246.0,55.49,2023-08-01,55.49
DI Yogyakarta,12,2023,9,September,8,Pendapatan Transfer Pemerintah Pusat,10043868941159.0,802265211489.0,63.48,2023-09-01,63.48
DI Yogyakarta,12,2023,10,Oktober,8,Pendapatan Transfer Pemerintah Pusat,10043868941159.0,1007149200093.0,73.51,2023-10-01,73.51
DI Yogyakarta,12,2023,11,November,8,Pendapatan Transfer Pemerintah Pusat,10043868941159.0,729816021027.0,80.77,2023-11-01,80.77
DI Yogyakarta,12,2023,12,Desember,8,Pendapatan Transfer Pemerintah Pusat,10043868941159.0,678926438385.0,87.53,2023-12-01,87.53
DI Yogyakarta,12,2024,1,Januari,8,Pendapatan Transfer Pemerintah Pusat,10546215467117.0,1259607186850.0,11.94,2024-01-01,11.94
DI Yogyakarta,12,2024,2,Februari,8,Pendapatan Transfer Pemerintah Pusat,10546215467117.0,518525196474.0,16.86,2024-02-01,16.86
DI Yogyakarta,12,2024,3,Maret,8,Pendapatan Transfer Pemerintah Pusat,10546215467117.0,842571654049.0,24.85,2024-03-01,24.85
DI Yogyakarta,12,2024,4,April,8,Pendapatan Transfer Pemerintah Pusat,10546215467117.0,413123621475.0,28.77,2024-04-01,28.77
DI Yogyakarta,12,2024,5,Mei,8,Pendapatan Transfer Pemerintah Pusat,10546215467117.0,2014464767252.0,47.87,2024-05-01,47.87
DI Yogyakarta,12,2024,6,Juni,8,Pendapatan Transfer Pemerintah Pusat,10546215467117.0,849037139187.0,55.92,2024-06-01,55.92
DI Yogyakarta,12,2024,7,Juli,8,Pendapatan Transfer Pemerintah Pusat,10546215467117.0,935474722122.0,64.79,2024-07-01,64.79
DI Yogyakarta,12,2024,8,Agustus,8,Pendapatan Transfer Pemerintah Pusat,10546215467117.0,861659525301.0,72.96,2024-08-01,72.96
DI Yogyakarta,12,2024,9,September,8,Pendapatan Transfer Pemerintah Pusat,10546215467117.0,701211048597.0,79.61,2024-09-01,79.61
DI Yogyakarta,12,2024,10,Oktober,8,Pendapatan Transfer Pemerintah Pusat,10546215467117.0,883228961745.0,87.98,2024-10-01,87.98
DI Yogyakarta,12,2024,11,November,8,Pendapatan Transfer Pemerintah Pusat,10546215467117.0,1010088106827.0,97.56,2024-11-01,97.56
DI Yogyakarta,12,2024,12,Desember,8,Pendapatan Transfer Pemerintah Pusat,10546215467117.0,393430814598.0,101.29,2024-12-01,101.29
DI Yogyakarta,12,2025,1,Januari,8,Pendapatan Transfer Pemerintah Pusat,10122642513021.0,1123781536900.0,11.1,2025-01-01,11.1
DI Yogyakarta,12,2025,2,Februari,8,Pendapatan Transfer Pemerintah Pusat,10122642513021.0,607220670998.0,17.1,2025-02-01,17.1
DI Yogyakarta,12,2025,3,Maret,8,Pendapatan Transfer Pemerintah Pusat,10122642513021.0,1023745794419.0,27.21,2025-03-01,27.21
DI Yogyakarta,12,2025,4,April,8,Pendapatan Transfer Pemerintah Pusat,10122642513021.0,618243843600.0,33.32,2025-04-01,33.32
DI Yogyakarta,12,2025,5,Mei,8,Pendapatan Transfer Pemerintah Pusat,10122642513021.0,551084003628.0,38.77,2025-05-01,38.77
DI Yogyakarta,12,2025,6,Juni,8,Pendapatan Transfer Pemerintah Pusat,10122642513021.0,1277217647481.0,51.38,2025-06-01,51.38
DI Yogyakarta,12,2025,7,Juli,8,Pendapatan Transfer Pemerintah Pusat,10122642513021.0,922678591381.0,60.5,2025-07-01,60.5
DI Yogyakarta,12,2025,8,Agustus,8,Pendapatan Transfer Pemerintah Pusat,10122642513021.0,750878817640.0,67.92,2025-08-01,67.92
DI Yogyakarta,12,2025,9,September,8,Pendapatan Transfer Pemerintah Pusat,10122642513021.0,533757033958.0,73.19,2025-09-01,73.19
DI Yogyakarta,12,2025,10,Oktober,8,Pendapatan Transfer Pemerintah Pusat,10122642513021.0,366888474622.0,76.81,2025-10-01,76.81
DI Yogyakarta,12,2025,11,November,8,Pendapatan Transfer Pemerintah Pusat,10122642513021.0,728424893801.0,84.01,2025-11-01,84.01
DI Yogyakarta,12,2025,12,Desember,8,Pendapatan Transfer Pemerintah Pusat,10122642513021.0,121688111642.0,85.21,2025-12-01,85.21
DI Yogyakarta,12,2023,1,Januari,4,Retribusi Daerah,195758847157.0,14403715431.3,7.36,2023-01-01,7.36
DI Yogyakarta,12,2023,2,Februari,4,Retribusi Daerah,195758847157.0,13270807231.5,14.14,2023-02-01,14.14
DI Yogyakarta,12,2023,3,Maret,4,Retribusi Daerah,195758847157.0,15664038864.500004,22.14,2023-03-01,22.14
DI Yogyakarta,12,2023,4,April,4,Retribusi Daerah,195758847157.0,12224946932.5,28.38,2023-04-01,28.38
DI Yogyakarta,12,2023,5,Mei,4,Retribusi Daerah,195758847157.0,0.0,28.38,2023-05-01,28.38
DI Yogyakarta,12,2023,6,Juni,4,Retribusi Daerah,195758847157.0,16964016490.5,37.05,2023-06-01,37.05
DI Yogyakarta,12,2023,7,Juli,4,Retribusi Daerah,195758847157.0,19494604453.5,47.01,2023-07-01,47.01
DI Yogyakarta,12,2023,8,Agustus,4,Retribusi Daerah,195758847157.0,14788101924.0,54.56,2023-08-01,54.56
DI Yogyakarta,12,2023,9,September,4,Retribusi Daerah,195758847157.0,15066386075.5,62.26,2023-09-01,62.26
DI Yogyakarta,12,2023,10,Oktober,4,Retribusi Daerah,195758847157.0,17417237098.999985,71.16,2023-10-01,71.16
DI Yogyakarta,12,2023,11,November,4,Retribusi Daerah,195758847157.0,14527037352.0,78.58,2023-11-01,78.58
DI Yogyakarta,12,2023,12,Desember,4,Retribusi Daerah,195758847157.0,22636773171.0,90.14,2023-12-01,90.14
DI Yogyakarta,12,2024,1,Januari,4,Retribusi Daerah,1054677467222.5,77115433586.0,7.31,2024-01-01,7.31
DI Yogyakarta,12,2024,2,Februari,4,Retribusi Daerah,1054677467222.5,75285501383.0,14.45,2024-02-01,14.45
DI Yogyakarta,12,2024,3,Maret,4,Retribusi Daerah,1054677467222.5,56937051332.0,19.85,2024-03-01,19.85
DI Yogyakarta,12,2024,4,April,4,Retribusi Daerah,1054677467222.5,99349731680.0,29.27,2024-04-01,29.27
DI Yogyakarta,12,2024,5,Mei,4,Retribusi Daerah,1054677467222.5,80018953834.0,36.86,2024-05-01,36.86
DI Yogyakarta,12,2024,6,Juni,4,Retribusi Daerah,1054677467222.5,68643344118.0,43.36,2024-06-01,43.36
DI Yogyakarta,12,2024,7,Juli,4,Retribusi Daerah,1054677467222.5,191056747135.08997,61.48,2024-07-01,61.48
DI Yogyakarta,12,2024,8,Agustus,4,Retribusi Daerah,1054677467222.5,100431223252.0,71.0,2024-08-01,71.0
DI Yogyakarta,12,2024,9,September,4,Retribusi Daerah,1054677467222.5,96965483240.0,80.2,2024-09-01,80.2
DI Yogyakarta,12,2024,10,Oktober,4,Retribusi Daerah,1054677467222.5,88785824908.0,88.61,2024-10-01,88.61
DI Yogyakarta,12,2024,11,November,4,Retribusi Daerah,1054677467222.5,101403103974.01001,98.23,2024-11-01,98.23
DI Yogyakarta,12,2024,12,Desember,4,Retribusi Daerah,1054677467222.5,34310063826.0,101.48,2024-12-01,101.48
DI Yogyakarta,12,2025,1,Januari,4,Retribusi Daerah,1077592495346.0,103665490976.0,9.62,2025-01-01,9.62
DI Yogyakarta,12,2025,2,Februari,4,Retribusi Daerah,1077592495346.0,103982845980.0,19.27,2025-02-01,19.27
DI Yogyakarta,12,2025,3,Maret,4,Retribusi Daerah,1077592495346.0,98321946394.0,28.39,2025-03-01,28.39
DI Yogyakarta,12,2025,4,April,4,Retribusi Daerah,1077592495346.0,106723590608.0,38.3,2025-04-01,38.3
DI Yogyakarta,12,2025,5,Mei,4,Retribusi Daerah,1077592495346.0,102577229495.0,47.82,2025-05-01,47.82
DI Yogyakarta,12,2025,6,Juni,4,Retribusi Daerah,1077592495346.0,16154551152.0,49.32,2025-06-01,49.32
DI Yogyakarta,12,2025,7,Juli,4,Retribusi Daerah,1077592495346.0,210846912883.0,68.88,2025-07-01,68.88
DI Yogyakarta,12,2025,8,Agustus,4,Retribusi Daerah,1077592495346.0,102857923734.0,78.43,2025-08-01,78.43
DI Yogyakarta,12,2025,9,September,4,Retribusi Daerah,1077592495346.0,71477506251.0,85.06,2025-09-01,85.06
DI Yogyakarta,12,2025,10,Oktober,4,Retribusi Daerah,1077592495346.0,68568510770.0,91.42,2025-10-01,91.42
